Texture,Description,Elevation,Annual_Rainfall,Hydrology_Category,Hydrology_Category_Original,Raw_Hydrology,Flood_Risk_Index,Runoff_Index,Cluster,PC1_PCA,PC2_PCA,TSNE1,TSNE2
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.10534474878453004,0.031381877719779294,Poorly Drained,Poorly Drained,6,0.13672662650430933,-2.89465525121547,1,-4.365377204876314,0.2917429431342863,-66.81304,4.98189
Peat,Peat soils,-1.1558621861647977,0.26494990977253596,Peat,Peat,4,1.4208120959373338,0.15586218616479774,2,-0.7485838617171254,1.6586095231688378,-1.93181,47.070454
Peat,Peat soils,0.6828248183818014,1.014674457102372,Peat,Peat,4,0.3318496387205706,-1.6828248183818015,2,-2.1310289576036876,0.15728184461427308,-12.143447,-0.40895292
Peat,Peat soils,-0.4510134018131926,-0.26850794121215515,Peat,Peat,4,0.18250546060103745,-0.5489865981868074,2,-1.2831621268490057,0.3425231145683524,6.5110555,12.893705
Peat,Peat soils,-0.6581894023254855,1.2741944927165463,Poorly Drained,Poorly Drained,6,1.9323838950420318,-2.3418105976745145,1,-3.9414365804568856,2.0677625602785503,-88.81053,28.322248
Peat,Peat soils,-0.5185707932845924,-0.30022705667610977,Well Drained,Well Drained,0,0.21834373660848266,3.518570793284592,0,4.414037794985479,0.21777995359904223,57.59652,13.908193
Fine loamy,Luvisol: Well drained mineral soils,0.2752285565043555,-0.8481026874171439,Well Drained,Well Drained,0,-1.1233312439214993,2.7247714434956443,0,3.812294974494801,-1.216665567318085,22.581764,-72.04044
Fine loamy,Luvisol: Well drained mineral soils,-0.4814142279753226,-0.3175283923837214,Well Drained,Well Drained,0,0.1638858355916012,3.4814142279753226,0,4.385918141135799,0.15816338807101948,56.881435,11.363688
Peat,Peat soils,-1.057903968531268,0.5331206132405159,Poorly Drained,Poorly Drained,6,1.5910245817717836,-1.942096031468732,1,-3.644163508550781,1.8725975345963652,-87.98681,39.86351
Peat,Peat soils,-0.4701546627300892,0.4321961549461148,Peat,Peat,4,0.9023508176762041,-0.5298453372699108,2,-1.2647768854267827,0.9973538853150014,-3.5002706,30.194471
Fine loamy,Luvisol: Well drained mineral soils,-0.4048491843077361,-0.9692120373704252,Well Drained,Well Drained,0,-0.5643628530626891,3.404849184307736,0,4.324502276269271,-0.5204540450210939,74.3127,-32.803425
Fine loamy,Luvisol: Well drained mineral soils,-0.7978080113663786,0.034265433671047896,Well Drained,Well Drained,0,0.8320734450374265,3.797808011366379,0,4.626513774161116,0.8502762073955149,46.05727,46.36209
Fine loamy,Surface-water Gley: Poorly drained mineral soil,1.4698684290236097,-0.3434803959451388,Poorly Drained,Poorly Drained,6,-1.8133488249687484,-4.4698684290236095,3,-5.555458763291227,-1.912108348295412,-67.38855,-50.913803
Fine loamy,Luvisol: Well drained mineral soils,-0.010764400724570364,-0.7096920017562511,Well Drained,Well Drained,0,-0.6989276010316807,3.0107644007245704,0,4.0287606498584365,-0.7530687015489095,42.98087,-51.919853
Fine loamy,Luvisol: Well drained mineral soils,-0.2629786622177963,-0.7644795648303545,Poorly Drained,Poorly Drained,6,-0.5015009026125582,-2.7370213377822035,1,-4.250981391037673,-0.23956689931447428,-40.556213,-7.743631
Fine loamy,Surface-water Gley: Poorly drained mineral soil,0.8472144709622076,0.8070584286110328,Well Drained,Well Drained,0,-0.04015604235117476,2.1527855290377924,0,3.390253459626755,-0.4008662888975856,26.356987,-8.998754
Peat,Peat soils,0.16038099100297593,1.023325124956178,Peat,Peat,4,0.862944133953202,-1.1603809910029759,2,-1.736972025016337,0.7838608432398843,-12.211448,22.984537
Peat,Peat soils,2.8221422149761297,1.7413305568220596,Poorly Drained,Poorly Drained,6,-1.08081165815407,-5.82214221497613,3,-6.56354330025435,-1.63284936724894,-80.16362,-49.914806
Fine loamy,Luvisol: Well drained mineral soils,-0.5118150541374525,-1.0528351599572146,Well Drained,Well Drained,0,-0.541020105819762,3.5118150541374527,0,4.404700701786008,-0.4692082707265893,82.923965,-27.220959
Loamy,Podzols: Well drained acid mineral soil,3.092371780861729,1.0925304677866243,Poorly Drained,Poorly Drained,6,-1.9998413130751047,-6.092371780861729,3,-6.770997665095868,-2.5382386436627713,-68.1919,-63.269775
Fine loamy,Luvisol: Well drained mineral soils,0.010628773241372982,-0.16469992696648555,Poorly Drained,Poorly Drained,6,-0.17532870020785854,-3.010628773241373,1,-4.4539454629167246,-0.022515122052595316,-61.04682,-3.8798409
All,Lake alluvium,-0.6232847500652622,-0.9720955933216937,Poorly Drained,Poorly Drained,6,-0.3488108432564315,-2.3767152499347377,1,-3.98042186817381,-0.00013254027219045117,-33.04333,4.027966
Fine loamy,Surface-water Gley: Poorly drained mineral soil,0.10746103435037936,-0.3607817316527504,Poorly Drained,Poorly Drained,6,-0.46824276600312975,-3.1074610343503792,1,-4.528078076719677,-0.3141025678659636,-56.73231,-17.996721
Peat,Peat soils,0.7233592532646412,2.698671132643235,Peat,Peat,4,1.975311879378594,-1.7233592532646411,2,-2.1521065211328434,1.6285390231553039,-20.740923,33.02614
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,1.4552309942048063,0.18421034313701512,Well Drained,Well Drained,0,-1.2710206510677913,1.5447690057951937,0,2.9281987131484786,-1.6829119800219057,-6.533415,-68.07619
Loamy,Brown Podzolic: Well drained acid mineral soil,-0.10984857488262342,0.7666886452932725,Poorly Drained,Poorly Drained,6,0.876537220175896,-2.8901514251173768,1,-4.357835943681745,0.9604551431424196,-70.12133,34.46411
Peat,Peat soils,-1.0218733597465213,0.6426957393887226,Peat,Peat,4,1.6645690991352438,0.02187335974652127,2,-0.8475041646665604,1.8407093432327666,-6.500923,48.870228
Fine loamy,Luvisol: Well drained mineral soils,0.15812907795392922,-0.7644795648303545,Poorly Drained,Poorly Drained,6,-0.9226086427842837,-3.1581290779539293,1,-4.56856556426176,-0.7383205255317663,-47.855602,-30.874517
Coarse loamy,Brown Earth: Well drained mineral soils,-0.5399639672505357,-0.5453293125339408,Well Drained,Well Drained,0,-0.005365345283405043,3.539963967250536,0,4.428790203969347,0.02199172578818065,64.93944,4.9989476
Fine loamy,Luvisol: Well drained mineral soils,-0.4757844453527059,-1.2719854122536283,Poorly Drained,Poorly Drained,6,-0.7962009669009223,-2.524215554647294,1,-4.093351606937712,-0.4453838048920772,-28.834322,-14.952309
Fine loamy,Brown Earth: Well drained mineral soils,-0.31252074929682294,-0.11856303174618794,Poorly Drained,Poorly Drained,6,0.193957717550635,-2.687479250703177,1,-4.209977766184977,0.40184198927678805,-56.020786,18.27211
Fine loamy,Brown Earth: Well drained mineral soils,0.0012903150182813773,-0.6260688791694616,Well Drained,Well Drained,0,-0.627359194187743,2.9987096849817187,0,4.0201407718842574,-0.6919031431759404,42.903667,-48.5656
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,0.5713551224539917,0.16114189552686634,Well Drained,Well Drained,0,-0.41021322692712536,2.4286448775460086,0,3.5946557868108533,-0.6568746481391221,14.500871,-44.772602
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.5523494890202924,-0.392500847116705,Well Drained,Well Drained,0,0.15984864190358733,3.5523494890202922,0,4.438992349723451,0.17453950162274745,60.047462,13.846935
Loamy,Podzols: Well drained acid mineral soil,3.132906215744569,1.7586318925296711,Poorly Drained,Poorly Drained,6,-1.374274323214898,-6.132906215744569,3,-6.797812709309065,-1.9853046479806582,-80.70152,-51.201756
Fine loamy,Luvisol: Well drained mineral soils,-0.2562229230706564,-0.833684907660801,Poorly Drained,Poorly Drained,6,-0.5774619845901445,-2.7437770769293435,1,-4.256466407970522,-0.31000386489346765,-40.489975,-11.260132
Fine loamy,Luvisol: Well drained mineral soils,-0.24383740130089984,-1.0326502682983343,Well Drained,Well Drained,0,-0.7888128669974345,3.2438374013008997,0,4.2027154568660885,-0.7683865672248619,56.519016,-60.737976
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,-0.6998497937328487,-0.11856303174618794,Well Drained,Well Drained,0,0.5812867619866607,3.6998497937328487,0,4.55177580711014,0.5963774273028885,49.955673,33.550144
Peat,Peat soils,-0.7505178373363984,-0.5164937530212549,Peat,Peat,4,0.23402408431514354,-0.24948216266360157,2,-1.0586845521366557,0.47352416849176715,13.88318,19.846878
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,-0.6277885761633555,0.4696823823126066,Poorly Drained,Poorly Drained,6,1.097470958475962,-2.3722114238366445,1,-3.9688985028217623,1.3059427753179107,-67.031006,43.433323
Peat,Peat soils,-1.2020264036702542,-0.13586436745379954,Peat,Peat,4,1.0661620362164546,0.20202640367025415,2,-0.7160277190421798,1.3516797103205183,4.1512837,41.612434
Fine loamy,Brown Podzolic: Well drained acid mineral soil,0.41372120902072534,-0.9086573623937846,Well Drained,Well Drained,0,-1.32237857141451,2.5862787909792746,0,3.7075075194455733,-1.4353252905074216,16.772875,-74.74519
Fine loamy,Groundwater Gley: Poorly drained mineral soil,-0.6930940545857087,-0.3809666233116306,Poorly Drained,Poorly Drained,6,0.3121274312740781,-2.3069059454142913,1,-3.924442259781058,0.615852373554178,-45.78998,33.23381
All,River alluvium,0.0004951645206629423,0.08328588484261411,Poorly Drained,Poorly Drained,6,0.08279072032195117,-3.000495164520663,1,-4.4449052631995984,0.21321443153670472,-67.53016,2.0919366
Loamy,Podzols: Well drained acid mineral soil,0.26059112168555243,0.8243597643186444,Poorly Drained,Poorly Drained,6,0.563768642633092,-3.2605911216855525,1,-4.636883047726595,0.5737416220609864,-80.114456,4.532209
Clayey,Surface-water Gley: Poorly drained mineral soil,-0.24834122739899306,-0.536678644680135,Well Drained,Well Drained,0,-0.288337417281142,3.248341227398993,0,4.208907678693022,-0.31559738188327313,56.490395,-20.112345
Fine loamy,Luvisol: Well drained mineral soils,-0.5298303585298257,-0.3982679590192422,Poorly Drained,Poorly Drained,6,0.13156239951058352,-2.470169641470174,1,-4.047667334489288,0.40687643333006773,-47.849422,20.950205
Peat,Peat soils,-0.3643147494248961,-1.150876062300347,Well Drained,Well Drained,0,-0.7865613128754507,3.364314749424896,0,4.2929087070671,-0.7323557880373424,62.630272,-62.059967
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,-0.3113947927722997,0.4869837180202182,Well Drained,Well Drained,0,0.7983785107925179,3.3113947927722998,0,4.262230376779051,0.6826084525325203,30.563686,55.998356
Peat,Peat soils,0.2527094260138889,0.8849144392952851,Peat,Peat,4,0.6322050132813962,-1.252709426013889,2,-1.8073829469186282,0.549637302896843,-11.698511,19.758553
Peat,Peat soils,-1.129048747566321,-0.023405685354324118,Well Drained,Well Drained,0,1.1056430622119968,4.129048747566321,0,4.875998445051181,1.1905630738169513,51.53181,62.747086
Clayey,Surface-water Gley: Poorly drained mineral soil,-0.37782622771917607,-0.6231853232181931,Poorly Drained,Poorly Drained,6,-0.24535909549901702,-2.622173772280824,1,-4.163571104781426,0.023929440042998906,-46.064693,3.630477
Coarse loamy,Brown Earth: Well drained mineral soils,-0.28324587965921644,-0.7068084458049825,Poorly Drained,Poorly Drained,6,-0.42356256614576604,-2.7167541203407835,1,-4.235371521529693,-0.16353307200713607,-46.925194,-5.634041
Fine loamy,Luvisol: Well drained mineral soils,-0.12110814012785674,-0.6577879946334163,Poorly Drained,Poorly Drained,6,-0.5366798545055596,-2.878891859872143,1,-4.357373610508331,-0.3113413579841734,-48.434513,-13.249452
Fine loamy,Luvisol: Well drained mineral soils,-0.2314518795311431,-1.1393418384952725,Well Drained,Well Drained,0,-0.9078899589641294,3.231451879531143,0,4.192773366893698,-0.8793106293887698,54.173347,-66.16302
Peat,Peat soils,-0.537712054201489,2.453568876785404,Poorly Drained,Poorly Drained,6,2.991280930986893,-2.462287945798511,1,-4.025648547678501,2.989077195516191,-95.322395,27.629086
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.0535507486564569,-0.023405685354324118,Well Drained,Well Drained,0,0.03014506330213278,3.053550748656457,0,4.064896890259853,-0.08324045856882534,41.388992,-10.844787
Fine loamy,Luvisol: Well drained mineral soils,0.034273860256362865,-0.8827053588323671,Well Drained,Well Drained,0,-0.91697921908873,2.965726139743637,0,3.993819218941817,-0.9625002616339126,41.69365,-65.036804
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,0.4756488178695085,0.08616944079388271,Well Drained,Well Drained,0,-0.3894793770756258,2.5243511821304914,0,3.666411417352862,-0.6111600859863768,16.173826,-43.524216
Fine loamy,Luvisol: Well drained mineral soils,0.03990364287897952,-0.5828155399004327,Poorly Drained,Poorly Drained,6,-0.6227191827794122,-3.0399036428789796,1,-4.478380262566375,-0.43440273917596406,-51.76137,-20.60311
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.41948661912653934,-0.10991236389238214,Well Drained,Well Drained,0,0.3095742552341572,3.4194866191265394,0,4.340384837267613,0.27212397808644273,47.47865,15.540568
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,0.15587716490488254,-0.15028214721014255,Well Drained,Well Drained,0,-0.3061593121150251,2.8441228350951175,0,3.906238805791479,-0.44574891842628306,37.08769,-24.931362
All,River alluvium,-0.5669869238390957,-0.4040350709217794,AlluvMIN,AlluvMIN,2,0.16295185291731623,1.5669869238390957,0,1.6267516690511525,0.26954033347198225,8.035278,73.836494
Sandy,Brown Podzolic: Well drained acid mineral soil,-0.4701546627300892,-0.12144658769745655,Well Drained,Well Drained,0,0.3487080750326327,3.4701546627300894,0,4.37853182277428,0.3217285127163131,47.625916,17.960346
Fine loamy,Luvisol: Well drained mineral soils,-0.09971496616191339,-0.5856990958517012,Well Drained,Well Drained,0,-0.4859841296897878,3.099714966161913,0,4.096542837698803,-0.5358532692644515,45.73667,-34.4174
Fine loamy,Surface-water Gley: Poorly drained mineral soil,0.6479201661215782,-0.637603102974536,Poorly Drained,Poorly Drained,6,-1.2855232690961143,-3.6479201661215783,1,-4.937233072232312,-1.2039564557302938,-56.994305,-43.41678
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,0.23807199119508582,0.7782228690983469,Well Drained,Well Drained,0,0.5401508779032611,2.7619280088049143,0,3.849484073731717,0.2945780124741749,32.031555,3.4886148
Peat,Peat soils,5.41859796052693,1.1069482475429673,Peat,Peat,4,-4.311649712983963,-6.41859796052693,3,-5.702057061496172,-5.3684486742206925,-18.591827,-46.7959
Fine loamy,Brown Earth: Well drained mineral soils,-0.9126555768677581,-0.40980218282431663,Well Drained,Well Drained,0,0.5028533940434414,3.912655576867758,0,4.71062460268688,0.5856716795565001,61.679375,35.135483
Peat,Peat soils,0.3292744696814755,0.24764857406492435,Poorly Drained,Poorly Drained,6,-0.08162589561655115,-3.3292744696814753,1,-4.691932233144181,-0.02790231539780008,-68.52014,-7.240022
Peat,Lithosols: Stony mineral soils often overlying bedrock,0.22568646942532908,-0.9028902504912474,Well Drained,Well Drained,0,-1.1285767199165764,2.774313530574671,0,3.8493490021627332,-1.2074168300999586,23.999035,-72.901794
Fine loamy,Brown Earth: Well drained mineral soils,-0.3721964450965594,-0.6635551065359535,Well Drained,Well Drained,0,-0.2913586614393941,3.3721964450965594,0,4.301599635065101,-0.2833703514724999,63.96493,-18.19446
Coarse loamy,Brown Earth: Well drained mineral soils,-0.6413000544576355,0.0573338812811967,Well Drained,Well Drained,0,0.6986339357388321,3.6413000544576355,0,4.508611181522165,0.6857224117062358,42.96182,38.6498
Fine loamy,Surface-water Gley: Poorly drained mineral soil,0.3180149044362422,0.49563438587402403,Poorly Drained,Poorly Drained,6,0.17761948143778183,-3.318014904436242,1,-4.682042877883674,0.20916080403700044,-72.30139,-2.209733
Peat,Lithosols: Stony mineral soils often overlying bedrock,0.20541925198390915,-0.03205635320812992,Well Drained,Well Drained,0,-0.23747560519203906,2.7945807480160907,0,3.869542354823402,-0.39776504934725354,34.715492,-21.010145
Peat,Peat soils,-0.10084092268643682,-0.08972747223350193,Peat,Peat,4,0.011113450452934895,-0.8991590773135631,2,-1.5462417846860206,0.08907602709141382,-0.92277914,4.221099
Fine loamy,Brown Earth: Well drained mineral soils,0.027518121109222943,-0.637603102974536,Poorly Drained,Poorly Drained,6,-0.665121224083759,-3.027518121109223,1,-4.46934836782998,-0.4691616748593631,-50.763874,-21.246521
Peat,Peat soils,-0.38007814076822277,0.0775187729400769,Peat,Peat,4,0.4575969137082997,-0.6199218592317772,2,-1.3347085077190932,0.5706863188317467,1.5313904,19.714388
Clayey,Surface-water Gley: Poorly drained mineral soil,-0.6818344893404754,0.25918279786999876,Poorly Drained,Poorly Drained,6,0.9410172872104742,-2.3181655106595245,1,-3.929325541243591,1.180045742279566,-63.561695,44.651222
Peat,Peat soils,-0.5298303585298257,-0.3694323995065562,Peat,Peat,4,0.16039795902326953,-0.47016964147017426,2,-1.2242901108349085,0.3448208500988402,9.016527,14.417349
Fine loamy,Brown Earth: Well drained mineral soils,-0.551223532495769,-0.15028214721014255,Poorly Drained,Poorly Drained,6,0.4009413852856265,-2.448776467504231,1,-4.0301355793383635,0.6559416453743755,-53.13798,30.911495
Fine loamy,Surface-water Gley: Poorly drained mineral soil,0.27072473040626244,-0.14451503530760534,Poorly Drained,Poorly Drained,6,-0.4152397657138678,-3.2707247304062625,1,-4.649986619032985,-0.3123584576323625,-62.19911,-18.48197
Fine loamy,Brown Earth: Well drained mineral soils,0.18064820844439586,-0.42998707448319684,Poorly Drained,Poorly Drained,6,-0.6106352829275927,-3.1806482084443957,1,-4.58366327071194,-0.46321991832950327,-55.23695,-22.136683
Fine loamy,Luvisol: Well drained mineral soils,-0.1256119662259501,-0.7241097815125941,Well Drained,Well Drained,0,-0.598497815286644,3.12561196622595,0,4.115293247851403,-0.6300523958299109,50.328568,-44.508106
Fine loamy,Surface-water Gley: Poorly drained mineral soil,1.2255358632020468,1.0290922368587152,Poorly Drained,Poorly Drained,6,-0.19644362634333157,-4.2255358632020465,1,-5.363455350871828,-0.3844190781196327,-80.35773,-25.52645
